"geneID"	"LL_1"	"LL_2"	"HL_1"	"HL_2"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene_type"	"gene_name"	"annotation"
"11070"	"kfl00773_0030"	35.430458	35.086548	33.296356	32.818642	0.0562897200644548	5.13718053256735	1.74331876856457	0.204431754816146	0.430264764549137	-7.76460129634136	"ns"	"kfl00773_0030"	"hypothetical protein"
"11071"	"kfl00422_0070"	22.62253	22.336605	18.720974	20.176012	-0.0562816664604284	4.45509802591724	-1.41036488212481	0.276319178409575	0.545010106628058	-8.12746302918321	"ns"	"kfl00422_0070"	"hypothetical protein"
"11072"	"kfl00477_0010"	8.238607	6.775135	5.777957	8.532084	0.0560507488945614	3.04659450206984	0.240123165705345	0.829607702901829	1	-9.1139438396797	"ns"	"kfl00477_0010"	"hypothetical protein"
"11073"	"kfl00002_0160"	235.317734	215.144897	206.511002	215.002213	0.056017906875355	7.7752833527106	1.73404556663195	0.206101135919841	0.43282990890976	-7.77464943680528	"ns"	"kfl00002_0160"	"hypothetical protein"
"11074"	"kfl00020_0070"	33.372883	38.679451	31.205845	36.344265	0.0558914803351813	5.16354766012485	0.370567339698528	0.741771954858472	1	-9.05941721661918	"ns"	"kfl00020_0070"	"hypothetical protein"
"11075"	"kfl00220_0010"	33.843521	31.261326	27.051201	29.288546	-0.0558091380737675	4.96831247762078	-1.27496735168828	0.313873815577004	0.603455829125587	-8.27400415106137	"ns"	"kfl00220_0010"	"hypothetical protein"
"11076"	"kfl00056_0110"	2.933773	3.754371	2.868751	2.825658	-0.0557517348487382	2.02958496102165	-0.375665797512419	0.738441867530394	1	-9.05685692686594	"ns"	"kfl00056_0110"	"hypothetical protein"
"11077"	"kfl00565_g1"	0.090414	0.007352	0.063627	0.100043	0.0557011749502181	0.0911884026063056	1.03369534446794	0.395818278061115	0.700767768551779	-8.52679306166524	"ns"	"kfl00565_g1"	"hypothetical protein"
"11078"	"kfl00180_0200"	12.994725	20.979689	13.696517	14.932484	-0.0556909907776584	4.03618581257048	-0.168640407439214	0.879514048223456	1	-9.13439793618866	"ns"	"kfl00180_0200"	"hypothetical protein"
"11079"	"kfl00302_0050"	7.658119	7.313664	6.090588	8.127054	0.0556886859401122	3.04813341579473	0.354891426183575	0.75206356441617	1	-9.06709346550615	"ns"	"kfl00302_0050"	"hypothetical protein"
"11080"	"kfl00186_0070"	7.935412	10.321127	9.452546	6.434457	-0.0556642192641346	3.2370727883784	-0.183968796644949	0.868729011249864	1	-9.13059551808009	"ns"	"kfl00186_0070"	"hypothetical protein"
"11081"	"kfl00132_0150"	23.600267	12.41961	16.354877	15.858138	0.055655242015594	4.14175901844163	0.148184141140948	0.893967757242365	1	-9.13896883027431	"ns"	"kfl00132_0150"	"hypothetical protein"
"11082"	"kfl00769_0040"	42.65696	42.960583	44.667915	36.005096	0.055653378408465	5.40941889960767	0.353387945202971	0.753054762044665	1	-9.06781406794764	"ns"	"kfl00769_0040"	"hypothetical protein"
"11083"	"kfl00027_0380"	88.359673	90.104912	80.120613	87.130157	0.0554839347298461	6.45081417955364	0.935445417819517	0.435452053950386	0.757441248772854	-8.62436139129176	"ns"	"kfl00027_0380"	"hypothetical protein"
"11084"	"kfl00003_0250"	4.963327	3.831098	4.350807	3.902406	0.0552077980664172	2.39197782460157	0.410419257055758	0.715974762168777	1	-9.03858691602693	"ns"	"kfl00003_0250"	"hypothetical protein"
"11085"	"kfl01814_0280"	0	4.15014	2.838464	0.151832	-0.0548659223195302	1.13845221425855	-0.0403873728721223	0.970961861992932	1	-9.15338666558593	"ns"	"kfl01814_0280"	"hypothetical protein"
"11086"	"kfl00067_0030"	2.928209	2.81184	2.670166	2.246995	-0.0548327685819026	1.87072998097918	-0.59033408842289	0.606847848634605	0.988636512097646	-8.92292118611893	"ns"	"kfl00067_0030"	"hypothetical protein"
"11087"	"kfl00348_0020"	2.448484	3.375993	2.235114	2.721432	-0.0547428618625516	1.8775876963206	-0.27735544058871	0.804060475123048	1	-9.10059220063044	"ns"	"kfl00348_0020"	"hypothetical protein"
"11088"	"kfl00181_0250"	237.295868	221.984589	224.55455	205.35701	0.0547402934773329	7.80312531389894	0.734545244920855	0.528998171817931	0.884477167656128	-8.80833936179124	"ns"	"kfl00181_0250"	"hypothetical protein"
"11089"	"kfl00246_0090"	6.014743	6.220432	5.76002	4.813718	-0.0546442657593107	2.74128067277428	-0.449627732495588	0.691135585206517	1	-9.01630710197623	"ns"	"kfl00246_0090"	"hypothetical protein"
"11090"	"kfl00109_0310"	16.789312	14.503102	14.5751	12.493936	-0.0546310990258059	3.95753425840433	-0.433904925954764	0.701029631223155	1	-9.02544950539587	"ns"	"kfl00109_0310"	"hypothetical protein"
"11091"	"kfl00589_0020"	125.016243	112.831108	108.907761	113.368332	0.0543949436485356	6.85864995692247	1.35632206815218	0.290651877288313	0.568095292597211	-8.18618081106117	"ns"	"kfl00589_0020"	"hypothetical protein"
"11092"	"kfl00283_0100"	2.55543	3.232314	2.907625	2.56159	0.0542451439507645	1.9297223954074	0.350795574917587	0.75476550394545	1	-9.06905010055136	"ns"	"kfl00283_0100"	"hypothetical protein"
"11093"	"kfl00263_0060"	68.385872	70.668282	59.565647	60.978634	-0.0542178031198972	6.04061340252637	-1.06245033582053	0.384938840129498	0.684661304993214	-8.49752232070412	"ns"	"kfl00263_0060"	"hypothetical protein"
"11094"	"kfl00682_0080"	18.102854	14.969847	15.00429	15.871737	0.0541239537758198	4.08444727620555	0.579131663541165	0.61326544996538	0.996837419375897	-8.93107287693166	"ns"	"kfl00682_0080"	"hypothetical protein"
"11095"	"kfl00148_0080"	79.449402	74.527359	65.273491	68.207184	-0.0539895439192621	6.18515637884124	-2.74664638310955	0.0930961131674215	0.240530752639677	-6.74758552477076	"ns"	"kfl00148_0080"	"hypothetical protein"
"11096"	"kfl00601_0010"	9.989928	10.94393	10.385355	9.27156	0.0539892532200636	3.47858399066701	0.465806345838958	0.681050134307554	1	-9.00661467679751	"ns"	"kfl00601_0010"	"hypothetical protein"
"11097"	"kfl00328_0060"	19.025873	20.629166	16.580154	17.748787	-0.0539838754347199	4.28277479434248	-0.635592345355974	0.581457634899848	0.954376543328116	-8.88883149959382	"ns"	"kfl00328_0060"	"hypothetical protein"
"11098"	"kfl00125_0200"	22.664181	21.026852	17.979914	23.230772	0.0537340568795308	4.46975962700025	0.356091047308911	0.751273205072817	1	-9.06651652920898	"ns"	"kfl00125_0200"	"hypothetical protein"
"11099"	"kfl01003_0010"	4.939197	6.017587	4.939002	5.345117	0.0536962409113153	2.65631610047463	0.385965601487175	0.731740710856287	1	-9.05159028250986	"ns"	"kfl01003_0010"	"hypothetical protein"
"11100"	"kfl00482_0090"	0	0.079133	0	0	-0.0534574355206764	0.0267287177603382	-1.08324485739707	0.377268103068076	0.674760411273676	-8.47617950989743	"ns"	"kfl00482_0090"	"hypothetical protein"
"11101"	"kfl01007_0020"	22.022478	23.178762	18.360207	24.354031	0.0534463177637559	4.51700407365763	0.30108857432412	0.787961935116468	1	-9.09114329322529	"ns"	"kfl01007_0020"	"hypothetical protein"
"11102"	"kfl00732_0020"	15.062222	16.113983	13.424264	13.553115	-0.0534039936455422	3.95599178761658	-0.757829850976364	0.517269252525759	0.869899181357059	-8.78831741667926	"ns"	"kfl00732_0020"	"hypothetical protein"
"11103"	"kfl00397_0030"	4.749439	3.801615	4.202245	3.823813	0.0532934415828494	2.36062063140603	0.470312918547253	0.678258317122458	1	-9.00386407386708	"ns"	"kfl00397_0030"	"hypothetical protein"
"11104"	"kfl00282_0070"	0.589347	0.332149	0	0.863373	-0.0532837458520075	0.490267270613918	-0.12097855835662	0.913284994186583	1	-9.14414840136071	"ns"	"kfl00282_0070"	"hypothetical protein"
"11105"	"kfl00142_0010"	5.209811	3.164763	3.125446	4.707672	0.0531923450298479	2.31344930093773	0.167897123488708	0.880038049115807	1	-9.13457412333347	"ns"	"kfl00142_0010"	"hypothetical protein"
"11106"	"kfl00034_0320"	17.011288	9.013866	11.985183	11.314739	0.0530632148517101	3.70574109562599	0.145382324577197	0.895952437674866	1	-9.13954982289054	"ns"	"kfl00034_0320"	"hypothetical protein"
"11107"	"kfl00052_0320"	52.08506	41.880516	41.723026	39.342117	-0.0530403085587681	5.47796423318768	-0.427512663311731	0.705077853939434	1	-9.02908726961299	"ns"	"kfl00052_0320"	"hypothetical protein"
"11108"	"kfl01813_0660"	0	0.078409	0	0	-0.0529858742959559	0.0264929371479779	-1.08323871579063	0.377270344486106	0.674760411273676	-8.47618583411246	"ns"	"kfl01813_0660"	"hypothetical protein"
"11109"	"kfl00170_0110"	10.240956	11.248795	9.557551	10.599677	0.0529646118395686	3.51239044690359	0.540445918244334	0.635826380804681	1	-8.9583086699098	"ns"	"kfl00170_0110"	"hypothetical protein"
"11110"	"kfl00348_0050"	161.016571	163.004501	135.102859	146.36377	-0.0529509966597566	7.24951078633752	-0.973034022395277	0.419831147962747	0.734778879266716	-8.5875167039976	"ns"	"kfl00348_0050"	"hypothetical protein"
"11111"	"kfl00002_0090"	0	0	0.071384	0	0.0529229686847601	0.0264614843423801	1.08323788408281	0.377270648024216	0.674760411273676	-8.47618669054856	"ns"	"kfl00002_0090"	"hypothetical protein"
"11112"	"kfl00177_0160"	10.068854	9.849299	8.619229	8.606175	-0.0528140788346882	3.36114570689958	-2.73672744228546	0.0937414330955483	0.241656385600422	-6.75681137699163	"ns"	"kfl00177_0160"	"hypothetical protein"
"11113"	"kfl00971_0020"	5.504707	5.218521	4.985198	4.275869	-0.0527512700050106	2.58108373214724	-0.546958260568068	0.631985588452071	1	-8.95382514532841	"ns"	"kfl00971_0020"	"hypothetical protein"
"11114"	"kfl00094_0120"	1174.756104	1150.764038	1084.895386	1087.526001	0.0527297967427831	10.1376578464274	2.59149133231812	0.103912705677955	0.261331008170451	-6.89390733054126	"ns"	"kfl00094_0120"	"hypothetical protein"
"11115"	"kfl00347_g5"	2.287884	2.590813	2.502156	2.129672	0.0523145352700274	1.75585255933591	0.448998288024799	0.691529938037532	1	-9.01667838639817	"ns"	"kfl00347_g5"	"hypothetical protein"
"11116"	"kfl01712_0010"	27.297617	31.40053	35.47179	21.080524	0.0521839619061524	4.87567026049233	0.141850351898416	0.898455953383596	1	-9.14026669886695	"ns"	"kfl01712_0010"	"hypothetical protein"
"11117"	"kfl00876_0010"	6.422233	6.784017	6.095599	6.304607	0.05206156058876	2.88894832618984	0.901555476077615	0.450033644621226	0.7781081715501	-8.65700733656628	"ns"	"kfl00876_0010"	"hypothetical protein"
"11118"	"kfl00533_0070"	0.42601	0.23295	0.351917	0.323619	0.0520403304613349	0.413868837647583	0.590701068693529	0.606638500431597	0.988470892542767	-8.92265218032012	"ns"	"kfl00533_0070"	"hypothetical protein"
"11119"	"kfl00164_g3"	0	0	0.065412	0.004472	0.0520022926668853	0.0260011463334426	1.24390253896237	0.323291515545232	0.617852360315803	-8.30729235712347	"ns"	"kfl00164_g3"	"hypothetical protein"
"11120"	"kfl00134_0050"	118.009392	124.041451	103.745941	123.068352	0.0519221081853187	6.88391145730751	0.443564304807715	0.694940452987438	1	-9.01986543633141	"ns"	"kfl00134_0050"	"hypothetical protein"
"11121"	"kfl00061_g5"	0	0	0.06998	0	0.051918633394655	0.0259593166973275	1.08322419335547	0.377275644596868	0.674760411273676	-8.47620078829609	"ns"	"kfl00061_g5"	"hypothetical protein"
"11122"	"kfl00001_0340"	63.064106	58.291466	47.529686	58.302177	-0.0518912601570261	5.84758458670771	-0.425595488505175	0.706294865710076	1	-9.03016931234002	"ns"	"kfl00001_0340"	"hypothetical protein"
"11123"	"kfl00802_g3"	158.360046	170.230927	137.406097	171.081055	0.0518640711745038	7.32109686555702	0.340361630128418	0.761672221902332	1	-9.07394188435617	"ns"	"kfl00802_g3"	"hypothetical protein"
"11124"	"kfl00287_0190"	21.032389	27.942638	23.143261	22.221157	0.0516865640665616	4.61410933587271	0.242046177096107	0.828280012378082	1	-9.11329884861926	"ns"	"kfl00287_0190"	"hypothetical protein"
"11125"	"kfl00047_0100"	35.906094	29.618885	32.663731	28.436687	0.0516778871313939	5.02579499817497	0.368530735697163	0.743104551096657	1	-9.06043124047146	"ns"	"kfl00047_0100"	"hypothetical protein"
"11126"	"kfl00199_0120"	0.48883	0.445463	0	0.90008	-0.0516718859751457	0.503857976811802	-0.117101281003608	0.9160458498737	1	-9.14480247608698	"ns"	"kfl00199_0120"	"hypothetical protein"
"11127"	"kfl00518_0020"	48.729073	52.223511	39.821896	48.180218	-0.0516307199951873	5.58740727800781	-0.387442652642366	0.730782631759844	1	-9.05082471742421	"ns"	"kfl00518_0020"	"hypothetical protein"
"11128"	"kfl00038_0240"	1579.208496	1603.731079	1486.080322	1484.986694	0.0515806519692212	10.5895724960058	1.20899352823602	0.334254556243758	0.634944108707381	-8.34449529081969	"ns"	"kfl00038_0240"	"hypothetical protein"
"11129"	"kfl00513_0110"	23.246876	20.795094	22.819115	18.50882	0.0515046614352883	4.47851641830039	0.337720947007514	0.763425541859827	1	-9.07515872414349	"ns"	"kfl00513_0110"	"hypothetical protein"
"11130"	"kfl00324_0090"	17.244064	14.302461	15.267836	14.13916	0.0513643915793516	4.01928460660128	0.476961994321862	0.674153294276936	1	-8.99976581816817	"ns"	"kfl00324_0090"	"hypothetical protein"
"11131"	"kfl00257_0030"	46.271557	47.268528	36.897034	44.701748	-0.0513549160862139	5.48059335111707	-0.430531184548857	0.70316438793512	1	-9.02737520631828	"ns"	"kfl00257_0030"	"hypothetical protein"
"11132"	"kfl00355_0060"	15.817734	9.531239	11.577618	11.45715	0.0512765290495882	3.69184048507137	0.180837528589943	0.870928807915519	1	-9.13139842141969	"ns"	"kfl00355_0060"	"hypothetical protein"
"11133"	"kfl00122_0060"	1454.615723	1445.82666	1229.917114	1291.876831	-0.0512633257443795	10.4041924627391	-1.60329330901716	0.231521834499152	0.473897539776293	-7.9169118597649	"ns"	"kfl00122_0060"	"hypothetical protein"
"11134"	"kfl00247_0020"	0.233954	0	0.004948	0.287458	0.0512450536997399	0.167541545709795	0.237684661992706	0.831292527516188	1	-9.11475468459238	"ns"	"kfl00247_0020"	"hypothetical protein"
"11135"	"kfl00001_0220"	43.333927	36.168583	36.662388	32.237484	-0.051237854141454	5.24607656086242	-0.391312794734772	0.728275779101488	1	-9.04880660839908	"ns"	"kfl00001_0220"	"hypothetical protein"
"11136"	"kfl00590_0080"	101.972328	94.020409	88.01239	82.245415	-0.051195318822483	6.53001886979085	-0.811285418277641	0.491229612237042	0.834154389665926	-8.74095296362332	"ns"	"kfl00590_0080"	"hypothetical protein"
"11137"	"kfl00008_0510"	43.377846	39.595619	35.081043	36.927418	-0.0511890478167603	5.31038712324101	-1.4234042364423	0.272985356191103	0.539665768184789	-8.11326422539069	"ns"	"kfl00008_0510"	"hypothetical protein"
"11138"	"kfl00040_0330"	59.490593	53.578983	46.572384	51.651806	-0.0510862593494776	5.7469255364513	-0.767110853702363	0.512659669686721	0.863337458739984	-8.78023087919822	"ns"	"kfl00040_0330"	"hypothetical protein"
"11139"	"kfl01143_g3"	0.037996	0.012563	0.117072	0	0.0510760427115816	0.059326830462419	0.640407123784724	0.578807641554522	0.951291266395218	-8.88509910089272	"ns"	"kfl01143_g3"	"hypothetical protein"
"11140"	"kfl00025_0430"	6.459782	6.980298	7.238974	4.620819	-0.0510617330057475	2.85888859453241	-0.183951593429911	0.868741092114323	1	-9.13059996583195	"ns"	"kfl00025_0430"	"hypothetical protein"
"11141"	"kfl00729_0030"	11.721663	10.439016	8.613614	10.657427	-0.0509007955771343	3.49993601093923	-0.410360456130284	0.716012425190972	1	-9.03861901698944	"ns"	"kfl00729_0030"	"hypothetical protein"
"11142"	"kfl00574_0090"	76.675911	76.883995	67.881599	65.582977	-0.0508947189643534	6.18357635315647	-1.06094904704678	0.385498994640148	0.685375590470761	-8.49905765120623	"ns"	"kfl00574_0090"	"hypothetical protein"
"11143"	"kfl00461_0020"	36.096127	36.567177	31.823608	36.154415	0.0504910207391243	5.17629911777022	0.642501372085326	0.577658082300872	0.949943717232459	-8.88346946907648	"ns"	"kfl00461_0020"	"hypothetical protein"
"11144"	"kfl00002_0080"	107.857834	103.095306	103.920906	93.150146	0.0504878499472818	6.68670479868416	0.587397939221315	0.608524836330259	0.990715105475534	-8.92506898804209	"ns"	"kfl00002_0080"	"hypothetical protein"
"11145"	"kfl00540_0090"	2.907854	2.814567	2.059846	2.906358	-0.0503790731899758	1.86979258960355	-0.324613469379848	0.77215968427892	1	-9.08107101311845	"ns"	"kfl00540_0090"	"hypothetical protein"
"11146"	"kfl00199_0140"	741.74762	723.204407	589.109436	688.898865	-0.0502233283865809	9.42020850793763	-0.551592993545622	0.629262666292846	1	-8.95060898634975	"ns"	"kfl00199_0140"	"hypothetical protein"
"11147"	"kfl00587_g7"	6.133354	3.411432	4.725058	3.957604	0.0500818494239108	2.45200951064426	0.160464021994868	0.88528324767902	1	-9.1362942236528	"ns"	"kfl00587_g7"	"hypothetical protein"
"11148"	"kfl00071_0200"	0	0	0.030187	0.036635	0.0499389357097461	0.024969467854873	12.1960766254509	0.00354721892448939	0.0365891876977686	-2.19459264728866	"ns"	"kfl00071_0200"	"hypothetical protein"
"11149"	"kfl00472_0070"	14.535526	12.30855	10.812783	14.445137	0.0498644217895512	3.80262549847613	0.273470033977729	0.806710279801809	1	-9.10207006237056	"ns"	"kfl00472_0070"	"hypothetical protein"
"11150"	"kfl00017_0450"	71.536766	58.339172	58.133648	62.463455	0.0497070818563099	5.98846187637504	0.454447990223565	0.688120513863603	1	-9.01344933767422	"ns"	"kfl00017_0450"	"hypothetical protein"
"11151"	"kfl00426_0010"	15.990086	15.69018	18.042456	12.106752	0.0497054152770016	4.02981445785902	0.188934617138393	0.865244056000088	1	-9.12929476425777	"ns"	"kfl00426_0010"	"hypothetical protein"
"11152"	"kfl00968_0010"	92.559662	76.089752	79.648354	76.905182	0.0496147666992135	6.36052991773802	0.468506030324954	0.67937676003469	1	-9.00496955180372	"ns"	"kfl00968_0010"	"hypothetical protein"
"11153"	"kfl00026_0540"	6.139908	6.42289	5.60875	6.179545	0.0496094804415477	2.82589954564252	0.736908394335241	0.527797096808372	0.883294416528974	-8.80632500678828	"ns"	"kfl00026_0540"	"hypothetical protein"
"11154"	"kfl00843_0030"	12.289425	12.135282	11.331814	11.498709	0.0493733217428862	3.68089441201237	2.44282091239317	0.115898582122525	0.281379999186636	-7.03813189371573	"ns"	"kfl00843_0030"	"hypothetical protein"
"11155"	"kfl00662_0040"	53.915718	48.899239	41.620247	47.926495	-0.0491844836029331	5.61359421909917	-0.574883919999634	0.615712536450467	0.99999766443316	-8.93413324106657	"ns"	"kfl00662_0040"	"hypothetical protein"
"11156"	"kfl00005_0200"	4.555096	3.05768	4.058755	3.041689	0.0491428287078355	2.21342373773217	0.200662218040998	0.857032177497152	1	-9.12608961904047	"ns"	"kfl00005_0200"	"hypothetical protein"
"11157"	"kfl00099_0100"	15.375181	15.90734	13.433093	15.873942	0.0489574347175474	4.01227910513841	0.471983385178348	0.677225418727011	1	-9.002838927634	"ns"	"kfl00099_0100"	"hypothetical protein"
"11158"	"kfl00845_0010"	53.885139	52.894165	52.758488	46.956516	0.0489301622200591	5.71777517777118	0.5352229567194	0.638919152249512	1	-8.96187425725057	"ns"	"kfl00845_0010"	"hypothetical protein"
"11159"	"kfl00046_g2"	0.075504	0	0	0	-0.048920665819756	0.024460332909878	-1.08317819538399	0.377292432548674	0.674760411273676	-8.47624815333476	"ns"	"kfl00046_g2"	"hypothetical protein"
"11160"	"kfl00104_0010"	69.537308	61.315979	58.70311	63.099834	0.0486793651267261	6.00309846254895	0.775396745159595	0.508575814346938	0.857880568786201	-8.77296163741102	"ns"	"kfl00104_0010"	"hypothetical protein"
"11161"	"kfl00870_0060"	54.078091	70.475815	46.253185	62.471607	-0.0479735492136433	5.87541980942729	-0.1756791179878	0.874556532597129	1	-9.13269186752943	"ns"	"kfl00870_0060"	"hypothetical protein"
"11162"	"kfl00098_0120"	7.388699	9.174564	6.084077	8.378175	-0.0479597252061144	3.11895827755268	-0.205131946708131	0.853909432368807	1	-9.12481895873439	"ns"	"kfl00098_0120"	"hypothetical protein"
"11163"	"kfl00689_0030"	18.01013	14.671373	13.11706	17.524376	0.0478888767489307	4.06424900037405	0.244488248518303	0.826595190530788	1	-9.11247270924009	"ns"	"kfl00689_0030"	"hypothetical protein"
"11164"	"kfl00007_0330"	31.230867	36.782524	28.491831	35.023594	0.0478753465281354	5.07792112989819	0.265571322453978	0.812109067951211	1	-9.10501404522113	"ns"	"kfl00007_0330"	"hypothetical protein"
"11165"	"kfl00562_0010"	17.270025	16.268833	15.152901	14.015822	-0.0477583598433933	4.05779421144061	-0.763637564438874	0.514380378359906	0.865560753464017	-8.78326410166349	"ns"	"kfl00562_0010"	"hypothetical protein"
"11166"	"kfl00108_0260"	0.73012	0.717314	0.459299	0.756475	-0.0476737202319343	0.731383032298709	-0.389373443808068	0.729531345230987	1	-9.04982009783875	"ns"	"kfl00108_0260"	"hypothetical protein"
"11167"	"kfl00225_0020"	53.330616	50.419487	48.974445	41.627686	-0.0476288166410557	5.6282923505855	-0.397415982590831	0.7243328179881	1	-9.04558834446186	"ns"	"kfl00225_0020"	"hypothetical protein"
"11168"	"kfl00268_0060"	12.905285	12.95751	11.539899	12.622661	0.0476218780689446	3.75621876689407	0.914609848045145	0.444360422576694	0.770477485270058	-8.6444995893572	"ns"	"kfl00268_0060"	"hypothetical protein"
"11169"	"kfl00139_0100"	73.247131	72.191902	65.765785	69.72242	0.0474516262531486	6.15541172572689	1.49625216647089	0.255207583192697	0.512359263508589	-8.03379724099015	"ns"	"kfl00139_0100"	"hypothetical protein"
"11170"	"kfl00747_0040"	1.876421	3.055305	2.333501	1.842522	-0.0473508596485066	1.69899890112254	-0.173754294783824	0.875911384366215	1	-9.13316516818814	"ns"	"kfl00747_0040"	"hypothetical protein"
"11171"	"kfl00143_0100"	4.557543	2.283835	2.493495	3.173974	-0.0473494457064578	2.01404849228947	-0.138575430250556	0.900778853234827	1	-9.14091591443952	"ns"	"kfl00143_0100"	"hypothetical protein"
"11172"	"kfl00914_0040"	0	0	0	0.064953	0.0473427151396352	0.0236713575698176	1.08315040258613	0.377302576515145	0.674760411273676	-8.47627677181393	"ns"	"kfl00914_0040"	"hypothetical protein"
"11173"	"kfl00293_g3"	0	4.713055	1.592709	1.157259	0.047315275356993	1.26397376424257	0.0410586551344186	0.970479599677014	1	-9.15334771983542	"ns"	"kfl00293_g3"	"hypothetical protein"
"11174"	"kfl01080_0010"	0.042079	0	0.018684	0.084091	0.0472787418241938	0.0513113922727249	0.946663034797524	0.430729948030679	0.750435389102221	-8.61343323349326	"ns"	"kfl01080_0010"	"hypothetical protein"
"11175"	"kfl00256_0010"	22.635862	27.817596	22.269983	21.435228	-0.0472293522488787	4.6120387914539	-0.286637596582487	0.797746179241786	1	-9.09698271061086	"ns"	"kfl00256_0010"	"hypothetical protein"
"11176"	"kfl00050_0130"	25.157446	19.58552	20.245752	18.440035	-0.0471663359957963	4.44259670506352	-0.315752894013091	0.77809281844612	1	-9.08494644024566	"ns"	"kfl00050_0130"	"hypothetical protein"
"11177"	"kfl00280_0030"	4.300968	5.563853	4.967353	4.240851	0.0471428927345836	2.52411711888216	0.244492200913637	0.826592464843691	1	-9.11247136577646	"ns"	"kfl00280_0030"	"hypothetical protein"
"11178"	"kfl00602_0050"	11.323333	11.041331	8.401827	11.219559	-0.0470995639835512	3.51595324243182	-0.288732119845514	0.796324527817496	1	-9.09615289886426	"ns"	"kfl00602_0050"	"hypothetical protein"
"11179"	"kfl00039_g4"	7.091157	4.687138	6.032997	4.84135	0.0470897283880949	2.72267549178448	0.189504601551736	0.864844339054949	1	-9.1291433110547	"ns"	"kfl00039_g4"	"hypothetical protein"
"11180"	"kfl00002_0140"	72.182159	71.613503	61.074562	73.329361	0.0468823885635556	6.13899535308311	0.429948293092575	0.703533632366456	1	-9.02770661600938	"ns"	"kfl00002_0140"	"hypothetical protein"
"11181"	"kfl00891_0050"	1.29231	1.203308	1.576214	0.640844	-0.0468760530635446	1.1043995722906	-0.148557647147732	0.893703269887476	1	-9.13889055668601	"ns"	"kfl00891_0050"	"hypothetical protein"
"11182"	"kfl00511_0060"	16.33289	14.82078	15.131819	13.903261	0.0467396712893877	4.00415631206284	0.635079311140285	0.581740585454146	0.95465971170294	-8.88922803016148	"ns"	"kfl00511_0060"	"hypothetical protein"
"11183"	"kfl00386_0020"	9.720353	9.829411	8.33946	9.976828	0.046604192179085	3.38661798433204	0.46023574380129	0.684511698305575	1	-9.00998426773042	"ns"	"kfl00386_0020"	"hypothetical protein"
"11184"	"kfl00859_0020"	14.638067	20.800005	16.152184	16.409491	0.0465558015312713	4.16107569176452	0.187176581737702	0.866477305846755	1	-9.12975911176184	"ns"	"kfl00859_0020"	"hypothetical protein"
"11185"	"kfl00486_0050"	8.52843	6.517733	5.533148	7.561654	-0.0464614199383453	2.99324687035243	-0.217397641465291	0.845360914752806	1	-9.12119355377367	"ns"	"kfl00486_0050"	"hypothetical protein"
"11186"	"kfl00071_0090"	40.863064	39.681683	38.779186	36.233646	0.0464612712078347	5.31873207538766	0.793338577525704	0.499834510379221	0.846351787346929	-8.75706401937792	"ns"	"kfl00071_0090"	"hypothetical protein"
"11187"	"kfl00087_0210"	34.453037	29.608166	28.916908	30.58371	0.0464133954981003	4.99399625225638	0.641392100917693	0.578266741834315	0.950582997367875	-8.88433310956023	"ns"	"kfl00087_0210"	"hypothetical protein"
"11188"	"kfl00358_0150"	21.752651	20.976025	22.606766	15.272599	-0.0463474614666062	4.3898119450113	-0.177137930143495	0.873530127484346	1	-9.13232977264372	"ns"	"kfl00358_0150"	"hypothetical protein"
"11189"	"kfl00798_0030"	9.501735	11.724274	11.158107	8.689308	0.0463364239612791	3.48775741657941	0.205357496425251	0.853751959177286	1	-9.12475412313412	"ns"	"kfl00798_0030"	"hypothetical protein"
"11190"	"kfl00675_0050"	4.437735	5.218564	4.02936	5.040259	0.0462359083218522	2.50297596045739	0.291047197695923	0.794754552725041	1	-9.09522916213478	"ns"	"kfl00675_0050"	"hypothetical protein"
"11191"	"kfl00323_0210"	10.809228	7.371677	8.168003	8.525394	0.0462258716668043	3.27061863629977	0.229371013754082	0.837046789629993	1	-9.11745974833673	"ns"	"kfl00323_0210"	"hypothetical protein"
"11192"	"kfl00380_0020"	195.476685	185.398148	161.838684	170.321548	-0.0461922206664545	7.48425010292176	-2.23214554329149	0.136199441032161	0.315520096999705	-7.24910118257591	"ns"	"kfl00380_0020"	"hypothetical protein"
"11193"	"kfl00310_0090"	23.378519	19.095711	17.91711	18.904848	-0.0460876726713231	4.37513628594771	-0.452005638736083	0.689647127820079	1	-9.01490052224584	"ns"	"kfl00310_0090"	"hypothetical protein"
"11194"	"kfl00878_0010"	6.738924	8.922653	4.969744	9.061396	-0.0460155668936055	3.0442838804686	-0.118627410644553	0.91495893809308	1	-9.14454753869665	"ns"	"kfl00878_0010"	"hypothetical protein"
"11195"	"kfl00313_0080"	3.094236	2.987693	2.768624	2.949578	0.0459820448211146	1.98273863047047	2.11111076840973	0.149982792467329	0.33893154964782	-7.37363484704897	"ns"	"kfl00313_0080"	"hypothetical protein"
"11196"	"kfl00373_0100"	24.871151	24.082565	23.329939	22.254869	0.0459599097323045	4.62359144634818	1.03763979626722	0.394307004276642	0.69859289926664	-8.52279526641703	"ns"	"kfl00373_0100"	"hypothetical protein"
